TEAM,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
CSB,20.3,44.4,6.0,27.8,12.0,20.2,12.1,20.3,12.1,12.0,9.7,2.9,19.8,18.7,-11.1,25.0,10.0,200.0,26.3,72.2,36.4265927978,45.7207207207,21.5827338129,59.4059405941,70.6,32.4,12.6
SBU,16.2,38.9,7.7,30.5,11.3,17.1,10.7,25.8,14.2,9.2,5.9,2.8,19.8,17.9,-4.7,38.0,10.0,200.0,23.9,69.4,34.4380403458,41.6452442159,25.2459016393,66.081871345,66.8,36.5,8.7
MU,18.2,43.5,6.3,22.0,18.5,27.7,10.0,25.8,14.8,12.3,7.0,2.5,20.4,23.2,-2.5,35.0,10.0,200.0,24.5,65.5,37.4045801527,41.8390804598,28.6363636364,66.7870036101,73.8,35.8,9.5
League,19.872549019607842,43.15686274509804,7.058823529411765,26.362745098039216,14.843137254901963,22.901960784313726,12.098039215686276,26.980392156862745,15.950980392156863,13.294117647058824,7.637254901960786,3.11764705882353,20.725490196078432,20.421568627450984,-0.00196078431372549,66.6,10.2,200.0,26.93137254901961,69.51960784313727,38.7392469327,46.0472512494,26.7757530681,64.8116438356,75.76470588235294,39.078431372549026,10.754901960784315
EAC,18.7,44.7,6.9,26.1,16.7,26.3,14.2,29.8,16.8,14.3,7.9,3.3,21.8,21.9,0.4,68.0,10.0,200.0,25.6,70.8,36.1581920904,41.8344519016,26.4367816092,63.4980988593,74.8,44.0,11.2
LPU,22.8,41.9,7.9,26.2,14.1,22.1,12.2,29.9,18.2,14.6,6.5,3.5,21.2,19.8,0.8,68.0,10.0,200.0,30.7,68.1,45.080763583,54.415274463,30.1526717557,63.8009049774,83.4,42.1,10.0
UPHSD,16.454545454545453,38.72727272727273,7.818181818181818,30.545454545454547,11.727272727272727,18.90909090909091,12.909090909090908,26.454545454545453,14.545454545454545,13.272727272727273,8.454545454545455,2.3636363636363638,18.181818181818183,18.09090909090909,1.0,79.0,11.0,200.0,24.272727272727273,69.27272727272727,35.0393700787,42.4882629108,25.5952380952,62.0192307692,68.0909090909091,39.36363636363637,10.818181818181818
CSJL,20.181818181818183,46.90909090909091,6.909090909090909,28.454545454545453,13.272727272727273,20.09090909090909,14.090909090909092,25.272727272727273,16.363636363636363,10.181818181818182,8.454545454545455,2.909090909090909,18.727272727272727,19.636363636363637,1.5454545454545454,61.0,11.0,200.0,27.09090909090909,75.36363636363636,35.9469240048,43.023255814,24.2811501597,66.0633484163,74.36363636363636,39.36363636363637,11.363636363636363
AU,19.4,44.8,7.8,25.2,17.2,24.9,11.7,30.1,17.8,15.9,7.9,3.5,24.0,19.9,2.5,92.0,10.0,200.0,27.2,70.0,38.8571428571,43.3035714286,30.9523809524,69.0763052209,79.4,41.8,11.4
JRU,23.8,45.3,6.1,23.1,14.0,21.3,12.1,24.8,13.2,14.2,8.1,3.9,23.5,20.1,4.12,94.0,10.0,200.0,29.9,68.4,43.7134502924,52.5386313466,26.4069264069,65.7276995305,79.9,36.9,12.0
SSCR,23.0,42.5,7.1,23.1,20.1,31.1,10.7,31.8,21.6,17.3,6.3,3.6,20.3,25.3,7.659999999999999,106.0,10.0,200.0,30.1,65.6,45.8841463415,54.1176470588,30.7359307359,64.6302250804,87.4,42.5,9.9
