TEAM,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
CSB,20.3,44.4,6.0,27.8,12.0,20.2,12.1,20.3,12.1,12.0,9.7,2.9,19.8,18.7,-11.1,25.0,10.0,200.0,26.3,72.2,36.4265927978,45.7207207207,21.5827338129,59.4059405941,70.6,32.4,12.6
SBU,16.09090909090909,38.45454545454545,7.545454545454546,30.454545454545453,11.727272727272727,17.272727272727273,10.545454545454545,25.727272727272727,13.909090909090908,9.181818181818182,6.0,2.6363636363636362,19.636363636363637,18.0,-4.090909090909091,51.0,11.0,200.0,23.636363636363637,68.9090909090909,34.3007915567,41.8439716312,24.776119403,67.8947368421,66.54545454545455,36.27272727272727,8.636363636363637
MU,18.2,43.5,6.3,22.0,18.5,27.7,10.0,25.8,14.8,12.3,7.0,2.5,20.4,23.2,-2.5,35.0,10.0,200.0,24.5,65.5,37.4045801527,41.8390804598,28.6363636364,66.7870036101,73.8,35.8,9.5
League,19.78846153846154,43.00961538461539,7.0480769230769225,26.413461538461537,14.798076923076923,22.826923076923077,12.067307692307692,26.980769230769234,15.85576923076923,13.25,7.596153846153846,3.1057692307692304,20.682692307692307,20.375,-0.001923076923076923,67.9,10.4,200.0,26.836538461538463,69.42307692307692,38.6565096953,46.0093896714,26.6836548963,64.8272957035,75.51923076923076,39.04807692307693,10.701923076923077
EAC,18.7,44.7,6.9,26.1,16.7,26.3,14.2,29.8,16.8,14.3,7.9,3.3,21.8,21.9,0.4,68.0,10.0,200.0,25.6,70.8,36.1581920904,41.8344519016,26.4367816092,63.4980988593,74.8,44.0,11.2
LPU,22.181818181818183,41.45454545454545,7.818181818181818,26.363636363636363,13.636363636363637,21.818181818181817,12.181818181818182,29.818181818181817,17.545454545454547,14.454545454545455,6.2727272727272725,3.5454545454545454,21.0,19.545454545454547,0.5454545454545454,68.0,11.0,200.0,30.0,67.81818181818181,44.235924933,53.5087719298,29.6551724138,62.5,81.45454545454545,42.0,9.818181818181818
UPHSD,16.454545454545453,38.72727272727273,7.818181818181818,30.545454545454547,11.727272727272727,18.90909090909091,12.909090909090908,26.454545454545453,14.545454545454545,13.272727272727273,8.454545454545455,2.3636363636363638,18.181818181818183,18.09090909090909,1.0,79.0,11.0,200.0,24.272727272727273,69.27272727272727,35.0393700787,42.4882629108,25.5952380952,62.0192307692,68.0909090909091,39.36363636363637,10.818181818181818
CSJL,20.181818181818183,46.90909090909091,6.909090909090909,28.454545454545453,13.272727272727273,20.09090909090909,14.090909090909092,25.272727272727273,16.363636363636363,10.181818181818182,8.454545454545455,2.909090909090909,18.727272727272727,19.636363636363637,1.5454545454545454,61.0,11.0,200.0,27.09090909090909,75.36363636363636,35.9469240048,43.023255814,24.2811501597,66.0633484163,74.36363636363636,39.36363636363637,11.363636363636363
AU,19.4,44.8,7.8,25.2,17.2,24.9,11.7,30.1,17.8,15.9,7.9,3.5,24.0,19.9,2.5,92.0,10.0,200.0,27.2,70.0,38.8571428571,43.3035714286,30.9523809524,69.0763052209,79.4,41.8,11.4
JRU,23.8,45.3,6.1,23.1,14.0,21.3,12.1,24.8,13.2,14.2,8.1,3.9,23.5,20.1,4.12,94.0,10.0,200.0,29.9,68.4,43.7134502924,52.5386313466,26.4069264069,65.7276995305,79.9,36.9,12.0
SSCR,23.0,42.5,7.1,23.1,20.1,31.1,10.7,31.8,21.6,17.3,6.3,3.6,20.3,25.3,7.659999999999999,106.0,10.0,200.0,30.1,65.6,45.8841463415,54.1176470588,30.7359307359,64.6302250804,87.4,42.5,9.9
