TEAM,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
CSB,20.0,44.111111111111114,6.0,27.88888888888889,11.0,19.0,11.666666666666666,20.333333333333332,12.333333333333334,12.666666666666666,10.11111111111111,3.111111111111111,19.0,18.22222222222222,-11.666666666666666,25.0,9.0,200.0,26.0,72.0,36.1111111111,45.3400503778,21.5139442231,57.8947368421,69.0,32.0,13.222222222222221
SBU,15.88888888888889,38.55555555555556,8.11111111111111,31.0,10.88888888888889,16.333333333333332,10.444444444444445,26.555555555555557,14.777777777777779,9.444444444444445,5.777777777777778,2.888888888888889,20.333333333333332,17.444444444444443,-3.6666666666666665,38.0,9.0,200.0,24.0,69.55555555555556,34.5047923323,41.2103746398,26.164874552,66.6666666667,67.0,37.0,8.666666666666666
MU,17.77777777777778,41.888888888888886,6.666666666666667,22.555555555555557,18.555555555555557,27.88888888888889,9.444444444444445,26.444444444444443,15.0,12.88888888888889,7.333333333333333,2.6666666666666665,19.666666666666668,23.22222222222222,-2.3333333333333335,35.0,9.0,200.0,24.444444444444443,64.44444444444444,37.9310344828,42.4403183024,29.5566502463,66.5338645418,74.11111111111111,35.888888888888886,10.0
League,19.9468085106383,43.170212765957444,7.085106382978722,26.5,14.702127659574467,22.648936170212767,12.042553191489361,27.191489361702125,15.98936170212766,13.53191489361702,7.8510638297872335,3.1382978723404253,20.606382978723403,20.30851063829787,-0.00425531914893617,61.4,9.4,200.0,27.03191489361702,69.67021276595744,38.7998167659,46.2050271069,26.7362505018,64.913104744,75.85106382978724,39.234042553191486,10.98936170212766
EAC,18.7,44.7,6.9,26.1,16.7,26.3,14.2,29.8,16.8,14.3,7.9,3.3,21.8,21.9,0.4,68.0,10.0,200.0,25.6,70.8,36.1581920904,41.8344519016,26.4367816092,63.4980988593,74.8,44.0,11.2
CSJL,20.8,47.8,6.6,28.4,13.3,20.2,14.4,25.0,15.9,10.0,8.6,2.8,18.6,19.8,0.7,51.0,10.0,200.0,27.4,76.2,35.9580052493,43.5146443515,23.2394366197,65.8415841584,74.7,39.4,11.4
LPU,22.8,41.9,7.9,26.2,14.1,22.1,12.2,29.9,18.2,14.6,6.5,3.5,21.2,19.8,0.8,68.0,10.0,200.0,30.7,68.1,45.080763583,54.415274463,30.1526717557,63.8009049774,83.4,42.1,10.0
AU,19.555555555555557,44.44444444444444,7.666666666666667,25.88888888888889,17.333333333333332,25.22222222222222,11.666666666666666,30.22222222222222,17.444444444444443,16.22222222222222,8.222222222222221,3.7777777777777777,24.22222222222222,20.444444444444443,1.2222222222222223,77.0,9.0,200.0,27.22222222222222,70.33333333333333,38.7045813586,44.0,29.6137339056,68.7224669604,79.44444444444444,41.888888888888886,12.0
UPHSD,16.6,38.8,8.0,31.1,11.6,19.0,13.3,26.6,14.5,13.2,8.8,2.4,18.1,17.9,2.1,79.0,10.0,200.0,24.6,69.9,35.1931330472,42.7835051546,25.7234726688,61.0526315789,68.8,39.9,11.2
JRU,24.0,45.44444444444444,6.111111111111111,22.666666666666668,14.11111111111111,20.444444444444443,11.555555555555555,24.77777777777778,13.333333333333334,14.555555555555555,8.444444444444445,3.5555555555555554,23.444444444444443,19.333333333333332,4.111111111111111,81.0,9.0,200.0,30.11111111111111,68.11111111111111,44.2088091354,52.8117359413,26.9607843137,69.0217391304,80.44444444444444,36.333333333333336,12.0
SSCR,23.444444444444443,44.0,6.777777777777778,22.555555555555557,19.77777777777778,30.333333333333332,10.88888888888889,32.0,21.444444444444443,17.666666666666668,6.777777777777778,3.4444444444444446,20.0,25.22222222222222,7.844444444444444,92.0,9.0,200.0,30.22222222222222,66.55555555555556,45.409015025,53.2828282828,30.0492610837,65.2014652015,87.0,42.888888888888886,10.222222222222221
