,TEAM,MINS,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP
A. Acop,AU,7.0166666667,2.0,3.0,66.66666666666667,2.0,2.0,100.0,0.0,1.0,0.0,1.0,2.0,50.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,-8.0,0.0,1.0
E. Geronimo,AU,3.7333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-8.0,0.0,1.0
J. Camay,AU,17.4333333333,2.0,3.0,66.66666666666667,1.0,1.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,9.0,0.0,1.0
T. Valencia,AU,37.1666666667,6.0,17.0,35.294117647058826,5.0,13.0,38.46153846153846,1.0,4.0,25.0,3.0,6.0,50.0,16.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0
J. Dela Cruz,AU,1.7166666667000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-5.0,0.0,1.0
J. Espiritu,AU,4.2333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,0.0,1.0
C. Hernal,AU,20.45,2.0,5.0,40.0,2.0,4.0,50.0,0.0,1.0,0.0,1.0,4.0,25.0,5.0,3.0,7.0,10.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,-3.0,0.0,1.0
M. Vinoya,AU,31.9,6.0,14.0,42.857142857142854,6.0,11.0,54.54545454545455,0.0,3.0,0.0,1.0,3.0,33.333333333333336,13.0,1.0,10.0,11.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,-4.0,0.0,1.0
W. Miller,AU,4.75,1.0,3.0,33.333333333333336,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-2.0,0.0,1.0
J. Libang,AU,8.0166666667,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,6.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,-10.0,0.0,1.0
J. Ongotan,AU,33.9833333333,4.0,18.0,22.22222222222222,4.0,16.0,25.0,0.0,2.0,0.0,2.0,3.0,66.66666666666667,10.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0
L. Capulong,AU,20.7,7.0,13.0,53.84615384615385,6.0,11.0,54.54545454545455,1.0,2.0,50.0,3.0,5.0,60.0,18.0,2.0,11.0,13.0,2.0,0.0,1.0,0.0,1.0,5.0,6.0,7.0,0.0,1.0
A. De Leon,AU,11.6833333333,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,2.0,50.0,4.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0
X. Estacio,AU,8.7166666667,1.0,3.0,33.333333333333336,1.0,3.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0
G. Borromeo,AU,13.4,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,-11.0,0.0,1.0
J. Eusebio,CSB,7.6666666667,1.0,4.0,25.0,1.0,2.0,50.0,0.0,2.0,0.0,1.0,2.0,50.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-3.0,1.0,1.0
G. Cometa,CSB,20.9,8.0,17.0,47.05882352941177,7.0,11.0,63.63636363636363,1.0,6.0,16.666666666666668,0.0,0.0,0.0,17.0,1.0,3.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,17.0,1.0,1.0
J. Morales,CSB,11.5333333333,1.0,3.0,33.333333333333336,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0
J. Cajucom,CSB,9.2833333333,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,-2.0,1.0,1.0
J. Ancheta,CSB,20.2666666667,3.0,7.0,42.857142857142854,2.0,4.0,50.0,1.0,3.0,33.333333333333336,2.0,2.0,100.0,9.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,3.0,3.0,11.0,1.0,1.0
R. Ondoa,CSB,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.0,1.0,1.0
M. Sangco,CSB,20.35,2.0,3.0,66.66666666666667,2.0,3.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,11.0,1.0,1.0
I. Torres,CSB,11.1,1.0,4.0,25.0,1.0,2.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,-2.0,1.0,1.0
J. Sanchez,CSB,26.8833333333,1.0,5.0,20.0,1.0,4.0,25.0,0.0,1.0,0.0,4.0,4.0,100.0,6.0,2.0,4.0,6.0,1.0,3.0,0.0,2.0,2.0,2.0,4.0,6.0,1.0,1.0
W. Ynot,CSB,31.05,4.0,9.0,44.44444444444444,4.0,8.0,50.0,0.0,1.0,0.0,1.0,3.0,33.333333333333336,9.0,0.0,5.0,5.0,8.0,3.0,4.0,0.0,4.0,2.0,2.0,18.0,1.0,1.0
A. Liwag,CSB,33.0666666667,9.0,14.0,64.28571428571429,9.0,14.0,64.28571428571429,0.0,0.0,0.0,5.0,6.0,83.33333333333333,23.0,3.0,15.0,18.0,1.0,5.0,0.0,3.0,3.0,1.0,6.0,16.0,1.0,1.0
A. Turco,CSB,4.8166666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,1.0,1.0
E. Serrano,CSB,0.1166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
K. Monje,CSJL,22.5166666667,5.0,10.0,50.0,5.0,8.0,62.5,0.0,2.0,0.0,6.0,6.0,100.0,16.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,1.0
K. Santos,CSJL,27.3666666667,2.0,4.0,50.0,1.0,3.0,33.333333333333336,1.0,1.0,100.0,2.0,2.0,100.0,7.0,1.0,9.0,10.0,3.0,6.0,0.0,3.0,3.0,3.0,4.0,-12.0,0.0,1.0
J. Pradella,CSJL,3.2833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-3.0,0.0,1.0
J. Nunag,CSJL,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
J. Jumao-os,CSJL,19.0666666667,5.0,9.0,55.55555555555556,3.0,4.0,75.0,2.0,5.0,40.0,4.0,4.0,100.0,16.0,0.0,3.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,12.0,0.0,1.0
C. Delfino,CSJL,3.7166666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-3.0,0.0,1.0
S. Estrada,CSJL,28.6333333333,4.0,9.0,44.44444444444444,4.0,8.0,50.0,0.0,1.0,0.0,6.0,8.0,75.0,14.0,3.0,3.0,6.0,3.0,4.0,0.0,1.0,1.0,2.0,5.0,-9.0,0.0,1.0
E. Galoy,CSJL,9.4833333333,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,-7.0,0.0,1.0
