TEAM,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
CSB,20.90909090909091,46.09090909090909,5.818181818181818,27.0,11.909090909090908,20.181818181818183,12.636363636363637,20.545454545454547,12.181818181818182,11.818181818181818,9.545454545454545,3.1818181818181817,20.181818181818183,18.90909090909091,-12.181818181818182,25.0,11.0,200.0,26.727272727272727,73.0909090909091,36.5671641791,45.3648915187,21.5488215488,59.009009009,71.18181818181819,33.18181818181818,12.727272727272727
SBU,16.09090909090909,38.45454545454545,7.545454545454546,30.454545454545453,11.727272727272727,17.272727272727273,10.545454545454545,25.727272727272727,13.909090909090908,9.181818181818182,6.0,2.6363636363636362,19.636363636363637,18.0,-4.090909090909091,51.0,11.0,200.0,23.636363636363637,68.9090909090909,34.3007915567,41.8439716312,24.776119403,67.8947368421,66.54545454545455,36.27272727272727,8.636363636363637
MU,18.545454545454547,43.63636363636363,6.181818181818182,21.90909090909091,18.636363636363637,28.181818181818183,9.818181818181818,25.181818181818183,15.0,12.272727272727273,7.454545454545454,2.5454545454545454,20.545454545454547,23.272727272727273,-2.5454545454545454,35.0,11.0,200.0,24.727272727272727,65.54545454545455,37.7253814147,42.5,28.2157676349,66.1290322581,74.27272727272727,35.0,10.0
League,19.935185185185183,43.26851851851852,7.037037037037036,26.268518518518515,14.870370370370368,23.009259259259256,12.185185185185183,26.953703703703702,15.888888888888888,13.24074074074074,7.592592592592592,3.1851851851851847,20.759259259259256,20.462962962962962,-0.0018518518518518517,70.7,10.8,200.0,26.97222222222222,69.53703703703704,38.7882822903,46.0731863899,26.7888614734,64.6277665996,75.85185185185185,39.138888888888886,10.777777777777777
LPU,22.181818181818183,41.45454545454545,7.818181818181818,26.363636363636363,13.636363636363637,21.818181818181817,12.181818181818182,29.818181818181817,17.545454545454547,14.454545454545455,6.2727272727272725,3.5454545454545454,21.0,19.545454545454547,0.5454545454545454,68.0,11.0,200.0,30.0,67.81818181818181,44.235924933,53.5087719298,29.6551724138,62.5,81.45454545454545,42.0,9.818181818181818
EAC,18.272727272727273,43.63636363636363,7.2727272727272725,26.363636363636363,17.09090909090909,26.545454545454547,14.363636363636363,29.727272727272727,16.636363636363637,14.727272727272727,7.636363636363637,3.3636363636363638,22.0,21.90909090909091,0.6363636363636364,81.0,11.0,200.0,25.545454545454547,70.0,36.4935064935,41.875,27.5862068966,64.3835616438,75.45454545454545,44.09090909090909,11.0
UPHSD,16.454545454545453,38.72727272727273,7.818181818181818,30.545454545454547,11.727272727272727,18.90909090909091,12.909090909090908,26.454545454545453,14.545454545454545,13.272727272727273,8.454545454545455,2.3636363636363638,18.181818181818183,18.09090909090909,1.0,79.0,11.0,200.0,24.272727272727273,69.27272727272727,35.0393700787,42.4882629108,25.5952380952,62.0192307692,68.0909090909091,39.36363636363637,10.818181818181818
CSJL,20.181818181818183,46.90909090909091,6.909090909090909,28.454545454545453,13.272727272727273,20.09090909090909,14.090909090909092,25.272727272727273,16.363636363636363,10.181818181818182,8.454545454545455,2.909090909090909,18.727272727272727,19.636363636363637,1.5454545454545454,61.0,11.0,200.0,27.09090909090909,75.36363636363636,35.9469240048,43.023255814,24.2811501597,66.0633484163,74.36363636363636,39.36363636363637,11.363636363636363
JRU,23.8,45.3,6.1,23.1,14.0,21.3,12.1,24.8,13.2,14.2,8.1,3.9,23.5,20.1,4.12,94.0,10.0,200.0,29.9,68.4,43.7134502924,52.5386313466,26.4069264069,65.7276995305,79.9,36.9,12.0
AU,20.545454545454547,46.09090909090909,7.7272727272727275,24.818181818181817,17.0,25.272727272727273,12.363636363636363,30.454545454545453,18.181818181818183,15.454545454545455,7.636363636363637,3.909090909090909,23.727272727272727,20.272727272727273,4.363636363636363,107.0,11.0,200.0,28.272727272727273,70.9090909090909,39.8717948718,44.5759368836,31.1355311355,67.2661870504,81.27272727272727,42.81818181818182,11.545454545454545
SSCR,23.0,42.5,7.1,23.1,20.1,31.1,10.7,31.8,21.6,17.3,6.3,3.6,20.3,25.3,7.659999999999999,106.0,10.0,200.0,30.1,65.6,45.8841463415,54.1176470588,30.7359307359,64.6302250804,87.4,42.5,9.9
