TEAM,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
CSB,20.0,44.111111111111114,6.0,27.88888888888889,11.0,19.0,11.666666666666666,20.333333333333332,12.333333333333334,12.666666666666666,10.11111111111111,3.111111111111111,19.0,18.22222222222222,-11.666666666666666,25.0,9.0,200.0,26.0,72.0,36.1111111111,45.3400503778,21.5139442231,57.8947368421,69.0,32.0,13.222222222222221
SBU,16.2,38.9,7.7,30.5,11.3,17.1,10.7,25.8,14.2,9.2,5.9,2.8,19.8,17.9,-4.7,38.0,10.0,200.0,23.9,69.4,34.4380403458,41.6452442159,25.2459016393,66.081871345,66.8,36.5,8.7
MU,18.2,43.5,6.3,22.0,18.5,27.7,10.0,25.8,14.8,12.3,7.0,2.5,20.4,23.2,-2.5,35.0,10.0,200.0,24.5,65.5,37.4045801527,41.8390804598,28.6363636364,66.7870036101,73.8,35.8,9.5
League,19.959183673469386,43.367346938775505,7.020408163265305,26.326530612244895,14.73469387755102,22.755102040816325,12.13265306122449,27.030612244897956,15.89795918367347,13.367346938775508,7.744897959183674,3.122448979591837,20.663265306122447,20.36734693877551,-0.002040816326530612,64.2,9.8,199.99999999999997,26.979591836734688,69.6938775510204,38.7115666179,46.0235294118,26.6666666667,64.7533632287,75.71428571428571,39.16326530612245,10.86734693877551
EAC,18.7,44.7,6.9,26.1,16.7,26.3,14.2,29.8,16.8,14.3,7.9,3.3,21.8,21.9,0.4,68.0,10.0,200.0,25.6,70.8,36.1581920904,41.8344519016,26.4367816092,63.4980988593,74.8,44.0,11.2
CSJL,20.8,47.8,6.6,28.4,13.3,20.2,14.4,25.0,15.9,10.0,8.6,2.8,18.6,19.8,0.7,51.0,10.0,200.0,27.4,76.2,35.9580052493,43.5146443515,23.2394366197,65.8415841584,74.7,39.4,11.4
LPU,22.8,41.9,7.9,26.2,14.1,22.1,12.2,29.9,18.2,14.6,6.5,3.5,21.2,19.8,0.8,68.0,10.0,200.0,30.7,68.1,45.080763583,54.415274463,30.1526717557,63.8009049774,83.4,42.1,10.0
UPHSD,16.6,38.8,8.0,31.1,11.6,19.0,13.3,26.6,14.5,13.2,8.8,2.4,18.1,17.9,2.1,79.0,10.0,200.0,24.6,69.9,35.1931330472,42.7835051546,25.7234726688,61.0526315789,68.8,39.9,11.2
AU,19.4,44.8,7.8,25.2,17.2,24.9,11.7,30.1,17.8,15.9,7.9,3.5,24.0,19.9,2.5,92.0,10.0,200.0,27.2,70.0,38.8571428571,43.3035714286,30.9523809524,69.0763052209,79.4,41.8,11.4
JRU,23.8,45.3,6.1,23.1,14.0,21.3,12.1,24.8,13.2,14.2,8.1,3.9,23.5,20.1,4.12,94.0,10.0,200.0,29.9,68.4,43.7134502924,52.5386313466,26.4069264069,65.7276995305,79.9,36.9,12.0
SSCR,23.444444444444443,44.0,6.777777777777778,22.555555555555557,19.77777777777778,30.333333333333332,10.88888888888889,32.0,21.444444444444443,17.666666666666668,6.777777777777778,3.4444444444444446,20.0,25.22222222222222,7.844444444444444,92.0,9.0,200.0,30.22222222222222,66.55555555555556,45.409015025,53.2828282828,30.0492610837,65.2014652015,87.0,42.888888888888886,10.222222222222221
