,TEAM,MINS,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP
A. Acop,AU,7.0166666667,2.0,3.0,66.66666666666667,2.0,2.0,100.0,0.0,1.0,0.0,1.0,2.0,50.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,-8.0,0.0,1.0
J. Hernal,AU,20.45,2.0,5.0,40.0,2.0,4.0,50.0,0.0,1.0,0.0,1.0,4.0,25.0,5.0,3.0,7.0,10.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,-3.0,0.0,1.0
E. Geronimo,AU,3.7333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-8.0,0.0,1.0
T. Ongotan,AU,33.9833333333,4.0,18.0,22.22222222222222,4.0,16.0,25.0,0.0,2.0,0.0,2.0,3.0,66.66666666666667,10.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0
J. Espiritu,AU,4.2333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,0.0,1.0
J. Dela Cruz,AU,1.7166666667000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-5.0,0.0,1.0
W. Miller,AU,4.75,1.0,3.0,33.333333333333336,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-2.0,0.0,1.0
S. Valencia,AU,37.1666666667,6.0,17.0,35.294117647058826,5.0,13.0,38.46153846153846,1.0,4.0,25.0,3.0,6.0,50.0,16.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0
J. De Leon,AU,11.6833333333,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,2.0,50.0,4.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0
J. Capulong,AU,20.7,7.0,13.0,53.84615384615385,6.0,11.0,54.54545454545455,1.0,2.0,50.0,3.0,5.0,60.0,18.0,2.0,11.0,13.0,2.0,0.0,1.0,0.0,1.0,5.0,6.0,7.0,0.0,1.0
A. Estacio,AU,8.7166666667,1.0,3.0,33.333333333333336,1.0,3.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0
A. Borromeo,AU,13.4,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,-11.0,0.0,1.0
Y. Camay,AU,17.4333333333,2.0,3.0,66.66666666666667,1.0,1.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,9.0,0.0,1.0
K. Vinoya,AU,31.9,6.0,14.0,42.857142857142854,6.0,11.0,54.54545454545455,0.0,3.0,0.0,1.0,3.0,33.333333333333336,13.0,1.0,10.0,11.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,-4.0,0.0,1.0
C. Libang,AU,8.0166666667,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,6.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,-10.0,0.0,1.0
G. Cometa,CSB,42.0333333333,10.0,23.0,43.47826086956522,9.0,15.0,60.0,1.0,8.0,12.5,2.0,4.0,50.0,23.0,3.0,3.0,6.0,4.0,3.0,1.0,0.0,1.0,1.0,3.0,16.0,2.0,2.0
J. Cajucom,CSB,25.6166666666,1.0,3.0,33.333333333333336,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,5.0,2.0,2.0
E. Serrano,CSB,0.1166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
J. Ancheta,CSB,47.6,8.0,19.0,42.10526315789474,5.0,11.0,45.45454545454545,3.0,8.0,37.5,4.0,5.0,80.0,23.0,1.0,2.0,3.0,5.0,3.0,2.0,0.0,2.0,5.0,9.0,20.0,2.0,2.0
J. Eusebio,CSB,19.2166666667,2.0,10.0,20.0,2.0,5.0,40.0,0.0,5.0,0.0,1.0,2.0,50.0,5.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,-11.0,2.0,2.0
J. Morales,CSB,19.4333333333,2.0,6.0,33.333333333333336,0.0,1.0,0.0,2.0,5.0,40.0,1.0,2.0,50.0,7.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,4.0,2.0,2.0
R. Ondoa,CSB,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.0,1.0,1.0
J. Sanchez,CSB,41.333333333300004,2.0,9.0,22.22222222222222,2.0,6.0,33.333333333333336,0.0,3.0,0.0,5.0,6.0,83.33333333333333,9.0,2.0,6.0,8.0,1.0,5.0,1.0,2.0,3.0,5.0,5.0,-4.0,2.0,2.0
A. Turco,CSB,9.733333333400001,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,-9.0,2.0,2.0
A. Liwag,CSB,72.5166666667,15.0,25.0,60.0,15.0,25.0,60.0,0.0,0.0,0.0,5.0,10.0,50.0,35.0,6.0,26.0,32.0,3.0,5.0,0.0,6.0,6.0,6.0,11.0,25.0,2.0,2.0
W. Ynot,CSB,64.6,9.0,25.0,36.0,6.0,12.0,50.0,3.0,13.0,23.076923076923077,1.0,3.0,33.333333333333336,22.0,2.0,10.0,12.0,13.0,6.0,5.0,0.0,5.0,4.0,4.0,27.0,2.0,2.0
M. Oli,CSB,7.95,1.0,3.0,33.333333333333336,1.0,1.0,100.0,0.0,2.0,0.0,3.0,4.0,75.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0
