PLAYER,TEAM,MINS,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP
R. Are,SSCR,30.50833333335,7.5,15.5,48.3870967742,5.0,9.0,55.5555555556,2.5,6.5,38.4615384615,10.0,12.0,83.3333333333,27.5,3.5,3.5,7.0,9.5,1.0,1.5,0.0,1.5,3.0,9.5,12.5,2.0,2.0
J. Barba,LPU,29.7166666667,6.5,14.0,46.4285714286,4.0,8.0,50.0,2.5,6.0,41.6666666667,3.5,5.5,63.6363636364,19.0,1.0,3.5,4.5,3.5,3.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,2.0
B. Sajonia,SBU,22.825,6.0,15.5,38.7096774194,3.5,9.0,38.8888888889,2.5,6.5,38.4615384615,4.0,6.0,66.6666666667,18.5,2.0,3.0,5.0,2.5,2.0,0.5,0.5,1.0,1.5,7.5,15.5,1.0,2.0
J. Capulong,AU,20.7,7.0,13.0,53.8461538462,6.0,11.0,54.5454545455,1.0,2.0,50.0,3.0,5.0,60.0,18.0,2.0,11.0,13.0,2.0,0.0,1.0,0.0,1.0,5.0,6.0,7.0,0.0,1.0
R. Escobido,SSCR,30.8,7.5,21.5,34.8837209302,6.5,13.0,50.0,1.0,8.5,11.7647058824,2.0,3.0,66.6666666667,18.0,1.0,3.0,4.0,3.0,1.0,2.0,0.0,2.0,3.5,4.0,10.0,2.0,2.0
J. Estrada,CSJL,30.3833333333,6.5,12.0,54.1666666667,6.5,11.5,56.5217391304,0.0,0.5,0.0,5.0,6.0,83.3333333333,18.0,2.0,5.5,7.5,2.5,4.0,0.5,1.0,1.5,3.0,4.0,-1.5,1.0,2.0
A. Liwag,CSB,36.25833333335,7.5,12.5,60.0,7.5,12.5,60.0,0.0,0.0,0.0,2.5,5.0,50.0,17.5,3.0,13.0,16.0,1.5,2.5,0.0,3.0,3.0,3.0,5.5,12.5,2.0,2.0
M. Guadana,LPU,29.23333333335,5.5,12.5,44.0,4.0,5.5,72.7272727273,1.5,7.0,21.4285714286,4.5,6.0,75.0,17.0,0.5,4.0,4.5,2.5,1.5,0.5,0.0,0.5,2.0,5.0,-6.5,0.0,2.0
J. Boral,UPHSD,21.9333333333,6.0,12.0,50.0,6.0,8.0,75.0,0.0,4.0,0.0,5.0,6.0,83.3333333333,17.0,5.0,5.0,10.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,7.0,1.0,1.0
J. Miller-Aquinginoc,CSJL,23.0,6.0,7.0,85.7142857143,4.0,4.0,100.0,2.0,3.0,66.6666666667,2.0,2.0,100.0,16.0,0.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,6.0,3.0,1.0,1.0
S. Valencia,AU,37.1666666667,6.0,17.0,35.2941176471,5.0,13.0,38.4615384615,1.0,4.0,25.0,3.0,6.0,50.0,16.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0
M. Gojo Cruz,UPHSD,23.0333333333,5.0,8.0,62.5,4.0,5.0,80.0,1.0,3.0,33.3333333333,4.0,4.0,100.0,15.0,1.0,4.0,5.0,3.0,0.0,2.0,1.0,3.0,1.0,3.0,22.0,1.0,1.0
