TEAM,MINS,FGM,FGA,2PM,2PA,3PM,3PA,FTM,FTA,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP,W,L,FG%,2P%,3P%,FT%,W%
CSB,205.0,29.0,72.4,22.8,46.0,6.2,26.4,10.2,17.6,74.4,15.6,32.2,47.8,14.6,14.0,7.8,3.8,11.6,19.4,19.0,13.0,55.0,5.0,4.0,1.0,40.0552486188,49.5652173913,23.4848484848,57.9545454545,0.8
UPHSD,200.0,24.333333333333332,66.83333333333333,19.0,43.5,5.333333333333333,23.333333333333332,12.666666666666666,20.666666666666668,66.66666666666667,11.5,29.666666666666668,41.166666666666664,16.333333333333332,14.666666666666666,7.666666666666667,3.8333333333333335,11.5,18.166666666666668,19.5,-0.16666666666666666,48.0,6.0,4.0,2.0,36.4089775561,43.6781609195,22.8571428571,61.2903225806,0.6666666666666666
CSJL,200.0,25.2,62.2,18.6,37.0,6.6,25.2,17.6,23.6,74.6,10.2,25.8,36.0,13.8,15.0,6.4,4.8,11.2,22.2,20.6,-1.0,41.0,5.0,3.0,2.0,40.5144694534,50.2702702703,26.1904761905,74.5762711864,0.6
LPU,205.0,30.4,69.2,21.6,41.6,8.8,27.6,18.2,26.8,87.8,8.6,27.8,36.4,18.6,12.8,6.6,2.0,8.6,23.4,22.6,1.2,37.0,5.0,3.0,2.0,43.9306358382,51.9230769231,31.884057971,67.9104477612,0.6
MU,200.0,25.2,67.4,16.8,36.4,8.4,31.0,13.8,21.2,72.6,12.6,27.2,39.8,16.0,12.6,8.2,2.4,10.6,23.8,18.2,-0.8,35.0,5.0,3.0,2.0,37.3887240356,46.1538461538,27.0967741935,65.0943396226,0.6
SBU,205.0,24.2,62.2,16.0,37.0,8.2,25.2,15.6,26.4,72.2,13.2,31.4,44.6,12.4,13.8,4.4,3.2,7.6,19.0,23.8,5.0,42.0,5.0,3.0,2.0,38.9067524116,43.2432432432,32.5396825397,59.0909090909,0.6
League,202.77777777777777,26.499999999999996,69.44444444444444,19.87037037037037,43.59259259259259,6.629629629629629,25.851851851851848,15.574074074074073,24.14814814814815,75.20370370370371,12.166666666666666,27.499999999999996,39.666666666666664,15.5,13.407407407407408,7.685185185185185,3.351851851851852,11.037037037037036,21.833333333333332,21.462962962962962,0.0,35.4,5.4,2.7,2.7,38.16,45.5819881054,25.6446991404,64.4938650307,0.5
EAC,205.0,22.6,71.4,14.8,41.6,7.8,29.8,15.6,27.8,68.6,11.2,27.8,39.0,17.4,12.2,7.4,4.6,12.0,23.2,22.8,-2.2,27.0,5.0,2.0,3.0,31.6526610644,35.5769230769,26.1744966443,56.1151079137,0.4
JRU,200.0,25.333333333333332,66.83333333333333,19.166666666666668,45.5,6.166666666666667,21.333333333333332,20.166666666666668,29.166666666666668,77.0,12.5,22.5,35.0,17.0,14.333333333333334,7.166666666666667,5.0,12.166666666666666,20.333333333333332,24.666666666666668,-4.5,29.0,6.0,2.0,4.0,37.9052369077,42.1245421245,28.90625,69.1428571429,0.3333333333333333
SSCR,200.0,26.833333333333332,78.66666666666667,20.833333333333332,45.333333333333336,6.0,33.333333333333336,17.0,22.5,76.66666666666667,14.166666666666666,23.5,37.666666666666664,13.666666666666666,11.333333333333334,9.666666666666666,1.1666666666666667,10.833333333333334,28.0,20.666666666666668,-6.5,26.0,6.0,2.0,4.0,34.1101694915,45.9558823529,18.0,75.5555555556,0.3333333333333333
AU,208.33333333333334,31.5,75.33333333333333,27.666666666666668,58.333333333333336,3.8333333333333335,17.0,14.5,25.5,81.33333333333333,11.833333333333334,28.333333333333332,40.166666666666664,15.166666666666666,13.333333333333334,10.666666666666666,2.8333333333333335,13.5,20.833333333333332,22.5,-1.5,14.0,6.0,1.0,5.0,41.814159292,47.4285714286,22.5490196078,56.862745098,0.16666666666666666
